customer_id,customer_segment,account_creation_method,country_code
db8c627c-7200-402d-a0c8-208a06833d2f,SMB,Google,GB
778e5470-30ce-4520-a6d7-3030fdf47b99,SMB,Email,CA
c91db0a9-cef8-483a-aa79-874303953812,Enterprise,Microsoft,JP
d46bc663-c8bb-40b9-b1ad-f6034f12f419,Startup,Google,FR
b061fc4d-6bb1-4a6a-951f-93f35a66694b,Enterprise,Email,AU
3132dd01-f35a-4c78-b1fc-283a1f1e3449,Midmarket,Email,DE
bfc71cad-7f6e-4eb5-bdf7-3a3fcc8b7c6f,Startup,Email,CA
9af4b3f5-75ca-479e-96ad-bf50c3036c6d,Startup,Google,BR
a57870bf-848f-4d2e-8e8a-b12f22ea0098,Startup,Email,GB
766f5692-ae73-429a-8d62-4ac7052e5629,Startup,Google,JP
fbb7a205-a73e-47b3-9ad0-09a1e6e56561,Startup,Email,IN
bb5199af-66e2-4b31-8d0b-e19d1eed6fab,SMB,Google,CA
0744a986-92dc-4c2c-970e-8a24fa320a27,Startup,LinkedIn,AU
91419f29-a2ce-421e-8640-eca2ece495b6,Startup,LinkedIn,IN
eb427841-050e-4f7b-8fe5-b5233fde60f3,Midmarket,LinkedIn,JP
50f72d20-4201-47a0-9370-21455846e9c4,Startup,Email,GB
2adbbf30-f68e-4b0f-81c2-44d4521caa32,Midmarket,Email,US
c9da39e3-ab45-4a97-9bca-effe300ec06f,Startup,Google,AU
01c7c1e2-2a70-4bdb-ae5c-906234f0ebfe,Startup,Email,IN
8d32028a-b3fa-4cd1-9e07-aa11fee78c1e,SMB,Email,AU
bb1bfcd3-b075-4f8d-9385-65ed5c2045e2,SMB,Email,FR
e717391a-6f6b-4b23-8784-b594f34d160f,Midmarket,Email,IN
165427a7-14b8-449a-b50e-a8bf7bf5e542,SMB,Email,CA
7f893f7c-6d33-4e3c-b314-93f4282f1d22,Midmarket,Microsoft,US
99ac126c-c4a2-4b4e-9a33-00fa7f600c98,Startup,Email,US
921f7a51-d7b9-45f7-8cae-c23e8a8baf2f,Startup,Google,DE
c5343e29-84a9-4c13-a901-0f93ecde9ee8,Midmarket,Email,AU
b42dd8a6-b294-4518-9929-07541cc89b74,Midmarket,Google,BR
75706f8b-046d-4deb-b2df-417c72e5c3dc,Enterprise,Email,US
d3d9073a-694b-4e42-9d6c-7c8c14c81f12,Startup,Microsoft,US
eaf3ca71-2214-4cbd-85dc-7e3950a53c89,Startup,Microsoft,FR
480c0ab7-21eb-4110-b41c-bd27df0a8126,Midmarket,Email,ZA
d3993c53-be5a-41c6-b543-1ec73a2b3761,Startup,Microsoft,FR
d7d11b68-78f7-4b2c-8f51-3bdac6626885,Enterprise,SSO,FR
1ce0d5b8-83d8-4ba2-9a2c-c1d3d952d483,Midmarket,LinkedIn,ZA
6e5e8f5d-5d7c-4540-82bd-d0567c6b6b08,Startup,LinkedIn,AU
0d50e9b5-ed27-4cbc-8096-b4d128dd9fba,Midmarket,Email,IN
93e6e1c1-e86e-460c-bd42-69ff737b5083,Midmarket,Google,GB
813a9b2f-cfa5-40d9-a383-9d4039a49c85,Startup,Email,BR
336bef13-b3ad-4771-b428-6b4910403969,Midmarket,Email,US
1c11a30f-664c-4c73-a0ec-dedb706e2e69,SMB,SSO,DE
374d2eb8-7b25-4f83-b417-986d6a1b0565,Midmarket,Email,BR
00d28aff-c1fa-4315-84f9-91bb2e037ad4,Startup,LinkedIn,IN
20ee1a8a-b857-4190-be23-fe0495526fe9,Midmarket,LinkedIn,ZA
7f4660fc-f272-4d8b-8731-2c119dc957db,Startup,Microsoft,BR
41f41d60-4181-4d57-84e5-11f2e1384924,Startup,SSO,US
acb02831-4773-4f09-8766-b95527ba8740,Midmarket,Email,BR
a9163111-8d17-4d8a-a70d-ac994cdd2545,Startup,Email,GB
72e7b888-5c89-4c56-bb55-4b425436961c,Startup,Email,ZA
10df2df2-95da-4c50-91a3-c3247e86bc0f,Enterprise,Email,BR
db405458-439f-4154-b1c3-4797ac71dad6,Enterprise,Email,US
ff617aa9-fd30-45b7-95b2-b6263cac19d9,SMB,Email,US
7f834de4-5f93-4aa5-9781-83e8bab988ae,SMB,LinkedIn,BR
3cb88508-3378-428f-ad84-18074956d973,Startup,Google,AU
1c06c9b7-8dfe-42f9-9e63-3b2972919587,Startup,Email,DE
ea357110-e5ad-453d-8543-4640f707bd11,Startup,Google,JP
d79b401b-7f0f-4334-ac9a-b9d11e4a0fe4,SMB,Email,FR
d610bed4-dc44-4401-bf68-7e63d761c13b,Midmarket,Email,ZA
a10836a5-279d-4d9f-b372-827c56362929,Midmarket,LinkedIn,JP
46b467a2-4bf6-4f9c-98f7-9260f861b5d7,Midmarket,Google,IN
e33e4d27-6b1e-49ac-970c-488b198667ce,Startup,LinkedIn,IN
7d7bf14b-0dd8-46eb-bacf-cd1889661d0b,SMB,Email,US
06cbe2c3-0bd6-4ca8-aaa5-283c1806a723,Startup,LinkedIn,IN
7992800e-2e00-497b-8227-a30326750e84,SMB,Google,AU
99f45d93-724d-435e-aed8-a9ad62641698,Startup,Google,DE
03d56cd5-71cb-4137-b332-c8290711f0f1,Midmarket,Google,IN
69e940e6-2950-412f-9344-fd04aa161c3a,Startup,Microsoft,GB
1b763927-e5da-4ccd-8b14-a5d15adc84f0,Startup,Google,DE
e4099269-2b19-49b6-af41-07a825ff7fd6,Startup,Google,AU
4ea86a72-22ed-4631-bddd-873fd6a0514c,Midmarket,SSO,JP
67c2a577-6188-4ff5-b893-cb54d535e715,SMB,LinkedIn,DE
e65c0c15-b2d5-4834-b7b6-6ce369cffe39,Startup,Email,DE
ce854601-1fde-4fc3-b28a-62a2b3f1437d,Startup,LinkedIn,JP
c604b370-d650-4843-801a-7e6fd3fb3d9e,SMB,Email,AU
79e150ef-2393-43bf-b95a-50be2b576dde,Startup,Email,IN
96e838a4-f40b-4800-9bf6-5a74351acd27,Midmarket,Google,US
d1c08bed-f8a8-4459-8bf7-8690320af018,SMB,Microsoft,ZA
d098f8e3-12a3-4b97-acf3-921953b3b7e1,Startup,Microsoft,JP
cd0adce2-cf91-4aae-ac11-df7b477d468d,Startup,Email,JP
13bfba28-6f9f-4562-90cb-4feab0728941,Enterprise,Google,JP
6355c769-c63a-4b44-afe5-666f4ead238d,Startup,Email,JP
4874f040-caaa-4fb8-ba63-bd4ff9f33286,Startup,SSO,ZA
d5b9f615-9ebb-4ac1-81be-e6e3d68883f1,Midmarket,SSO,ZA
dedaf6b4-bd91-4bd1-9385-96fd1e7f3bfe,Enterprise,Google,IN
62a294f0-d7dc-43ad-ae1c-e2ce8192dee1,Enterprise,LinkedIn,BR
afbe9427-4692-423f-b94b-58bdaa3d3e9e,Midmarket,LinkedIn,BR
d2094bef-eefa-4522-9c27-7e09a2c9ebb3,Startup,Google,CA
d9d132a4-0f82-43f1-b043-f7efc546ad42,Startup,Email,JP
851954d3-2897-485c-9cc4-8cc8e40641f1,Midmarket,Email,JP
bcbbeb27-e0b2-44a6-8db6-30da6e5330a0,SMB,Google,DE
0b1728dc-52a6-46c5-ac3d-cb03afa17e3c,Startup,Google,BR
b805ab6b-a8a1-4222-ae0e-ced378470253,Midmarket,Email,IN
17e9f860-b91a-439b-a7a0-87ad9933a463,Startup,Microsoft,US
2f2c302d-026a-4e24-aa1d-9c2cc9fa3256,SMB,Email,CA
8c39b491-38ce-4bd8-a3ab-0b1b7f2b8ac4,Startup,Google,CA
a6289f95-0adb-4f6a-a1bc-bebf5044d3a5,SMB,Google,IN
b1181766-679d-4254-bbf4-ed885e80cd04,Startup,Google,US
59666cd2-ece4-4fff-a1ec-d04151e57ff8,Startup,Google,DE
d98c3b0a-6352-4a18-bbc3-9cbf3f6c42d0,Startup,Email,ZA
9b2b96f1-0201-4636-936c-c8d71b39f496,SMB,Email,FR
79048814-11d6-4c30-900f-0897cf9e9f74,SMB,Google,BR
5aed9b85-a0fb-4aa7-9042-e33a72e7925a,SMB,Google,JP
c8bcfce8-9e5b-48e2-8d3a-d48e431957bc,Enterprise,Email,IN
f37cda6c-621d-4141-ae77-f116bea72fe7,Startup,LinkedIn,BR
0bc2d418-0877-4727-a675-1e81bfda037c,Startup,Email,JP
6bee9e1d-7735-40b8-8493-2268f8114b89,Midmarket,Google,FR
cb310680-4d77-44f5-be6d-25751b77ed77,Startup,LinkedIn,FR
ccfd2974-f0b1-4c71-80ac-6d260d17c1f3,Enterprise,Email,ZA
b1ddf443-94f5-4d94-a571-766b78a8f03a,Startup,Email,AU
61b9b4e0-973b-49d7-9390-9d9829cf3e22,Enterprise,LinkedIn,FR
e2e02294-46d7-4ba4-8041-d2ec97b47aaa,Startup,Google,BR
0a3f7577-c489-4d85-bd92-07151321400b,Midmarket,Google,GB
b4910936-82dc-458a-84cc-30161208e843,SMB,LinkedIn,GB
fa678e74-2b41-4b42-9237-df16f6f4ba05,Enterprise,LinkedIn,JP
2213a156-86a7-46a9-a5e9-6a2917b648da,Startup,SSO,JP
aa161e2e-6b7c-46c6-96c2-436a12988678,SMB,Google,AU
a8f6cf52-3203-4a90-b315-af9ce6839199,Enterprise,Email,GB
49ebbf99-eac2-4236-9e41-6c7f3ce97f31,SMB,Email,JP
184f4710-918b-448e-9d7b-7f9ec640bf77,SMB,Email,FR
92fd1b63-2c39-4faf-9e92-fda0788ed5d2,SMB,Google,JP
0a4663ce-1579-4a54-a040-7cab11de07ef,SMB,Email,CA
3e9e7b8c-aa6e-471e-ae1d-4bc2d42ed606,SMB,Microsoft,AU
a4045511-9359-4120-a9c4-d4eebd2d5a70,SMB,Google,IN
64c837d8-77d4-4702-bdd1-298a8082db9a,Midmarket,Google,US
c33fd21f-ce08-4696-ab08-efbbc084012f,Startup,Email,DE
bbe60666-1cda-462d-8f59-325e55516e9d,Startup,Email,US
d3582e32-3693-4259-a25e-0bff7d4f0822,Enterprise,Email,US
33a22d63-f855-4cab-a7d1-29d82be5ca07,Midmarket,Email,ZA
ac67567b-6bfd-4067-9ab0-3f2571e38fb2,SMB,Email,IN
964a633a-41a6-45bc-99f6-696fdd073910,SMB,Google,JP
4c7f4f42-4e83-4258-a6ef-264ff2bc640f,Startup,Microsoft,ZA
b70c320e-9995-44ee-9db9-b33462425afd,Startup,Microsoft,US
b2f0a5ac-08ad-453d-95f7-35501da1152e,SMB,Google,CA
285ee927-dd0c-42ab-bd9e-59e34e3acd52,Startup,Email,DE
ed5c4474-020d-4e48-8608-be6a1ce0a6fe,SMB,Microsoft,US
dc91da4d-1fec-457d-b43b-538b480a551d,Startup,Microsoft,GB
72366759-25f8-4e2d-8e30-ab1cda178dad,Enterprise,Email,IN
a4c27584-9216-4657-b862-f4c40e28eff7,Enterprise,LinkedIn,IN
e2f83d48-a4d7-4ed2-a6e8-0d61afa8ed2e,SMB,Email,IN
8e6f9e63-d02c-4e34-903b-c48bcbde6070,SMB,LinkedIn,AU
ee53f4dc-7d4d-4168-8291-90dbf3494000,Startup,SSO,AU
c887e3e9-5621-455b-90c4-bcec1ea07297,Midmarket,Email,FR
73a88c61-d9b1-4331-b2cc-b450f3179ef5,SMB,Microsoft,BR
56041319-cc6d-4793-8bc1-528beb6e33b6,Startup,Google,DE
3163e300-d3d9-424b-aa83-6f591283478a,Midmarket,SSO,ZA
4998cd40-0f76-4f42-a50b-6fefbc4cd998,Midmarket,Email,JP
986133f9-b6a1-4c9f-a922-ce5c82b09b52,Enterprise,LinkedIn,US
cab37020-dc6c-4a5e-b9f7-628c49b1a74a,SMB,Email,BR
7d9bfd86-145d-4146-9f60-1a5d735bf02e,SMB,Email,JP
37d00959-84a8-4b98-9bb5-3d67aca89727,Startup,Email,ZA
ba36d810-2c58-4f93-8e97-fffd5b00cca2,Enterprise,SSO,BR
058cb06e-af72-4110-a07a-be2bc1d22a60,Midmarket,LinkedIn,JP
8e949b3d-56e3-4753-ba20-4190c0544e5f,Startup,Microsoft,CA
4bd28dbc-21c8-4c99-8cda-638a0ad7c6e3,Startup,Microsoft,AU
5972590f-52a1-440a-bc7e-9ecbd4301208,Startup,Email,ZA
b80c9695-d309-463e-aaeb-dbbb4387512a,Midmarket,Email,DE
ae459c70-7498-4292-91b5-0084fba91ff3,Enterprise,Email,GB
dfddede6-d8aa-453f-99c0-033547cfe8e5,Startup,Email,CA
03056115-1ca5-47a9-9c0b-dc10a9715ed8,SMB,Email,AU
ddeda915-432d-4bf0-b2fb-e7411a49c92f,Startup,Email,IN
b233ad08-6369-4303-a31b-2d8aa9f2cbe4,Enterprise,Email,AU
64d7ba5e-d265-4ede-be03-db6ded923f1a,Midmarket,Email,BR
84dab8c3-3e1f-4286-84d4-983e1b371ae9,Midmarket,Email,FR
49a0dc4f-06f4-4a1c-9fae-917c78ea2820,SMB,Email,CA
41e78d58-e173-46a7-b94d-d948d2601193,Startup,SSO,IN
f9044535-13f7-4c44-b02f-69a15d371975,Startup,LinkedIn,BR
54d4fa7a-c5f8-4b84-a9a4-490771783aa1,Startup,SSO,ZA
b3d07aa2-8834-4f5c-80b9-3672e9192415,Midmarket,Email,DE
2939b008-a17d-4b05-92b1-0086b441fe1b,Midmarket,Email,AU
c380c1da-3498-4d81-8e00-caab2e9a109a,Enterprise,LinkedIn,ZA
8f02445d-67ed-4957-94df-3af01d913312,Enterprise,Email,IN
1d0602cc-8968-470f-959f-b9f71beace6c,SMB,Email,BR
d9a8342c-d3aa-4b02-b43d-6609448a6caa,Midmarket,Email,FR
f6d90e5c-a9b4-4f88-966f-af61f243b24f,Enterprise,Email,AU
aa6de126-044b-4db1-9bbb-ff0b6160630d,Midmarket,Email,DE
a1612715-d0b8-4107-97af-c4d0eceee133,Startup,Email,FR
93d85249-e74a-4f0d-9f1f-76aecd4900d0,SMB,Google,JP
d28367b2-a328-4c3a-91df-ba085220d200,Startup,Email,BR
713d5fe9-166f-4960-a6b0-64ba3498b7d4,Enterprise,Email,ZA
bfad58b8-7c2a-439c-9d7c-9c115270e9db,SMB,LinkedIn,AU
0ddd60b6-9bd8-4696-a8d1-d939f00db446,Startup,Email,AU
7d64b6f6-c0d7-480e-9a77-228cee6d1e61,SMB,Email,IN
6e405342-49e8-411e-a280-1b67e5b5cecc,SMB,Microsoft,DE
4023934d-a35f-41a5-b071-9f362d8fe504,Startup,Email,GB
2c859dfb-27f0-4195-94d2-b0bbc144f658,Startup,Email,JP
eb6f88da-a4b2-4ca8-b543-34892a797b3c,SMB,Email,FR
313fe3d4-8e3d-4948-8ab8-3167d8431f25,SMB,Email,CA
b3227fd9-bc4e-4214-bc84-faecf7c16214,Midmarket,Google,CA
648897e3-7378-4f40-931e-a56491629940,SMB,LinkedIn,AU
ced95c88-a9b8-4479-9752-340aa614bc2f,Midmarket,Email,IN
d296fea3-3026-4679-a9c7-9f3308bc7307,SMB,Google,US
86fa386e-12a3-416e-b6ce-dfb7ad4a7886,SMB,Google,AU
55bae861-cd23-4311-86ea-b5863f7afb68,Midmarket,Email,CA
307c455d-61e6-4878-abb7-6b3c31ff5b31,Startup,Google,CA
ef014ab1-03e5-49bd-86f8-e6f423a495ac,Startup,Email,JP
98b2a45b-7642-4c8b-9267-ba33f62bc7f9,Startup,Email,ZA
87315f66-b380-4694-821a-20497945b5a4,Midmarket,Email,US
b93cb6da-05a5-4754-b48f-633d3c321dc7,SMB,Email,AU
e901b06e-402c-4466-9334-9d6b0a26be1f,SMB,Email,JP
402d7c3b-5ce4-47e3-b509-4e9ddac3eadc,Startup,LinkedIn,IN
1547264e-feb3-4aab-9991-efa72ae14424,Startup,Email,JP
bb42b68c-9811-4fdb-8e76-ee7bfa0e0e96,Startup,Email,AU
cb0ddbcd-4242-4e31-bb78-706bb9bcc8cd,Startup,Email,BR
7a815b07-5ef2-4fbe-9b5e-b40e16c8478b,SMB,LinkedIn,GB
085e03f1-6a74-4649-b1a8-34dc8fb7555e,Startup,Google,AU
8dd0171c-1357-4397-bd4b-0e100c008423,Startup,Google,DE
66b5217f-c358-453f-8093-5e8f9aafd912,Midmarket,LinkedIn,CA
d6a6fcbd-a982-4205-a201-88f105a6cc14,Startup,Microsoft,US
860473d8-a8dc-4338-b739-49e2e69a6c97,SMB,Email,US
d0e55c3e-eb3c-4b8d-b6ee-d171e7ab3ec1,Midmarket,Google,ZA
0eb8058b-c51e-44d4-92de-791f044dc3b7,Startup,LinkedIn,GB
d3656ca9-f1c8-46e6-8897-2c658cdc9822,SMB,SSO,DE
3ad61854-f274-43b5-8efe-57b120638da2,Midmarket,Microsoft,CA
706fd25f-d0fc-473f-8331-1fb90daaa656,Enterprise,Email,US
7d02ffe3-2ead-4240-9378-a1f73d74a001,Startup,Email,DE
3c7bb9b4-4481-4f7a-bd53-046daecd17cf,Midmarket,Email,JP
d9879cd0-f44d-44c0-a6c5-96b61ef867ac,SMB,LinkedIn,ZA
0e791ff1-bfbe-4968-be1f-d6991233759c,Startup,Email,AU
3e11f46c-0516-4fd6-ac9e-de47927c4c78,SMB,Email,AU
e75dfdc4-0a66-4990-a46b-99a68780dce7,Enterprise,LinkedIn,BR
555a70ce-4aae-4db2-84c1-6c3773bed7b5,SMB,Email,CA
56d10d13-0e17-40b4-949a-69764045a438,Startup,Microsoft,DE
45674f45-e140-4e23-9da6-23e46b924ee4,SMB,Email,FR
1fc17ffe-4006-497a-b256-bd3bed0b66a6,Startup,Email,US
a3a725d9-a5ae-4248-afac-4b02e91fbe27,Startup,Email,IN
5c34f11d-ac43-49ba-87c6-e827177dc5d1,Startup,LinkedIn,IN
d51936dc-bbaa-4053-ac21-3da440fd7fac,Startup,Email,AU
3f2030de-915c-498b-9f20-082d15dd73b7,Startup,Email,FR
10f5a505-edf3-4968-9000-984fc7d7572c,Startup,SSO,IN
0f205e52-67ae-4695-85dd-b5b4ccba775c,SMB,Email,GB
19daf01a-995e-4736-9683-31282eff5378,Startup,Google,GB
7b2d9e0e-5756-4567-9eae-51096bf2e51d,Startup,Google,CA
f7b66be0-a18e-4da0-afba-f73e04ed2b76,Midmarket,Email,FR
e055d4fd-4e10-4750-88cc-e6b3ec4222e2,SMB,Google,GB
9b14bbd9-9d84-4ba3-860d-b41f002d84c2,SMB,Email,GB
7e67734d-96be-4de3-9d84-f8d18ae4730a,Startup,Google,AU
7e95f854-c39f-4023-95f5-4c0eca7e9fd3,Startup,Email,IN
39c2912a-abca-4d5d-a5f4-3e5dc5ba9301,Startup,Google,CA
c287b439-d64b-4409-a951-b518ccb6b833,Startup,Email,DE
5c42523c-9d4a-4ac8-890d-363d8967c590,Startup,Google,JP
2dd1b67c-4543-4570-aa6a-710c505da3d9,Startup,Email,US
dd35c72f-8ac0-4b8e-b175-c939cf19d9b7,Startup,Email,US
10899297-3460-49ef-adcf-39f099550e45,Startup,Email,ZA
07645e45-d3eb-4d09-adc7-e0b7024e9b65,SMB,Email,JP
5bc47373-9f9b-4b7d-8c3e-5e3db5e8f90b,Startup,LinkedIn,JP
e37ea7d6-d3ea-4d36-91f3-39270828ffb2,Startup,Email,US
6e5df41e-c4c4-4f43-8e6a-e5bb9f7df707,SMB,Microsoft,US
18b56867-20f4-480e-80bb-e3920f7c9035,SMB,SSO,DE
749834cd-09d7-44a1-9c26-e4284a258eef,Startup,Google,FR
2b83d6a9-3457-4469-b456-22daefac6442,Midmarket,Email,FR
3e839c3f-012d-4706-abde-658a26c6add8,SMB,Email,DE
98609839-c9ff-4888-9880-39c355ad5000,Startup,LinkedIn,IN
698d4416-11a3-46c6-8b75-779600b8aa7e,Midmarket,Email,JP
be51ae53-3470-4e33-969b-b431db9a46b4,Midmarket,Email,BR
d08e6599-38e8-485b-b9b5-2836729fba5e,Startup,Google,JP
9f5d7c7b-13f7-4f47-bdf6-88823fb9c94e,Startup,LinkedIn,ZA
9d50b679-cb0d-45d0-a433-e1fdc3b9d87b,Midmarket,LinkedIn,US
a0dee71f-cf56-4bd5-9bf5-fbbfc4d726aa,SMB,Email,JP
2a267d8c-2bd8-4140-b6ab-86cf52fc17f0,Startup,Google,US
3d48aee7-1770-4602-893f-998d3f918cd4,Startup,Email,JP
9886ab14-e6e8-4f69-90ba-f778a8f6ab23,Startup,Email,ZA
c4eefe04-7078-460b-bdf9-7850b860ee08,SMB,Microsoft,IN
237eeef4-6b41-459e-8f4c-ff45dd995f9a,SMB,Email,BR
1e5b6caa-a70e-49bd-868a-446cfbce179e,Startup,Email,GB
a5e9d223-0a7f-4a91-bee2-e3c96569be39,SMB,Email,DE
123a5dc6-e88b-4fbc-abff-f1bcea49aa49,SMB,Microsoft,DE
01a5706c-b596-4174-a27e-05dc03c32044,Startup,LinkedIn,BR
3c5d076b-519c-40f7-90be-ab66e3816530,Startup,Google,JP
3f0da5a5-0361-4e21-9883-6b6a13e0736a,SMB,LinkedIn,GB
36bee3c8-3dfb-4de0-9398-c787feac0fe1,Midmarket,Email,ZA
d3fa3a04-12b8-4a83-b827-a689fd89c57e,SMB,Email,FR
d53af16e-b0e9-4e0c-aeaa-bd446dfd81bb,SMB,Email,JP
09c4faa6-cee9-4e67-853c-601d5a726500,Startup,Email,IN
fe501037-d8b8-42ae-be68-86c3df9e74d7,Startup,Email,US
fe3abb98-a596-454b-8e65-8121bd9f9750,SMB,Microsoft,CA
2bd3923f-6ecf-4ffc-9312-f0472cf37f17,Startup,Email,JP
9d9729b0-04bb-4052-b6b0-a1a0f3a87782,Startup,Email,CA
1c08b03f-6a4a-4896-b31a-5c5d1459043a,Startup,Email,JP
851d641a-2652-4e72-afc6-ffbb912f1294,Startup,Email,BR
23080c21-4dee-47db-9cc5-01f9ce3b99fc,Startup,Microsoft,CA
f18d55a7-854d-497c-8907-24b0ea615083,Startup,Email,JP
544e22e5-71b3-40d3-8427-e667e73099e1,Startup,Email,DE
0d42b13c-843c-4624-b132-e111d8fe4314,Startup,LinkedIn,CA
c6fcfe1a-f520-4ed7-95cd-6f15bc574de6,Midmarket,Email,JP
e3c2ed41-0dc9-4a55-8913-739df8c58019,SMB,Email,FR
33c64cd3-ce70-49f0-b28d-491d3a25e1cf,SMB,Email,US
d05f74a6-1807-45bc-9ddc-69bcc68aaad2,Midmarket,Google,FR
af634c9a-45e8-4cf9-9dcc-57971f3bddeb,SMB,SSO,GB
69776a7e-9173-4411-aa7d-2c2644cce6c7,Startup,LinkedIn,JP
46632909-b2b2-4270-8787-d39fa84b21c9,SMB,Email,AU
2b7a1d11-822e-4e7b-accb-f50adfd2dc80,SMB,LinkedIn,IN
34d21c5a-077e-4237-9f03-53c1c53cd798,SMB,Email,FR
1b45e0e3-e3db-4cc8-a42e-562e6382af18,Startup,Email,CA
e2f01df8-45c4-4093-bfe7-ff9d85dcfd23,Startup,Email,BR
82375659-e2c3-4891-b0cf-24e64d73d798,Startup,Email,IN
5d3aaf27-9eb9-4483-b50a-c4068ddd4539,Startup,Google,AU
1adf336f-c7d1-437c-840d-ba0dfdaf2ba3,SMB,Google,ZA
fb3e09a6-5d85-47c4-bc1f-ff8e81070af9,SMB,Microsoft,JP
abeeaa54-71a9-448d-adaa-f8f3a651a841,Startup,Google,BR
3cdf7dd4-d320-4078-984e-b0a0856b9f24,Enterprise,Google,JP
cd0149fd-3963-4268-97ad-174ffb3223b6,SMB,Email,GB
7f2fc20c-f6ec-4b63-8fff-eceb790ac166,Startup,Email,AU
d3c4773a-b9f1-468c-8048-c9ccb5d76f24,Startup,Google,JP
5ec89b6d-703a-4688-a47e-6dc64a2f5e92,Startup,Email,CA
544af632-586f-4468-b9c6-d02a64208536,Startup,LinkedIn,GB
a1c9d723-16c6-4205-9ed5-30b8c08e3647,Startup,Email,DE
13a0a88b-7a0d-4cc4-9ecd-688472340427,Startup,Email,ZA
f6dd5779-2ee3-44a8-a698-77c4495e3370,Startup,Email,AU
f0b1b49e-4634-47e0-89e1-ac732f19bae0,Startup,Email,US
998b04b2-b6c6-4c60-bab8-d3fc1abd6eba,Midmarket,Email,BR
7bac4837-07b9-4609-bbc7-2846e73995b3,Startup,LinkedIn,FR
11eee35e-12df-4cc6-b4c6-a267c868ac81,SMB,Email,JP
4ea94234-17e8-48af-9cac-8e4bef04360a,Startup,Google,BR
8a46ae4c-8e0f-4eaf-b152-6ac4b2c29fa3,Enterprise,Email,BR
e9cf93a2-7ce6-40b2-a68b-84abfe9986a4,Startup,Email,US
d0e4a3c5-1bb3-475e-bd08-dda95101171a,Startup,Email,US
13fa9a5f-6e5f-4ea9-84ea-ab48333344a8,Enterprise,LinkedIn,GB
4be780b2-581d-4247-ab1e-65be8a2202e8,Midmarket,Email,AU
40bfb217-ef0c-4546-8fc5-f7243276b2bf,Midmarket,LinkedIn,CA
aba671c1-50cd-4ccb-9421-afd61f5ea5ca,Startup,Email,ZA
b4ebd40c-f48d-4586-8349-db113848e491,Startup,LinkedIn,US
2f0740ec-95eb-4bd0-921a-d494568acecf,SMB,Email,US
fc19a45b-a3a4-428f-a886-7b0ba37cb3ab,Midmarket,Google,FR
9ec9f327-2a87-4146-95ba-439729278924,SMB,Google,DE
5ab5f4e8-173d-4459-93c9-50067ca622f5,SMB,Microsoft,US
b2219b79-e5b9-4715-9b54-c9bfede95a65,Startup,Email,DE
df2c5955-5a82-4e49-9a2c-8d43d3143187,Midmarket,Email,GB
2712cdc4-2dd8-460a-aa31-534b24764bd5,Startup,Email,CA
2d9caa54-73af-4868-a5ae-c4a9de78983a,Startup,LinkedIn,BR
f0b6e2be-95d0-4cd6-a932-8c23194273b6,Startup,Google,US
0e52d6a7-9c71-4021-8947-f04080b1f18e,SMB,LinkedIn,JP
262784e3-280e-4dba-8c75-38ae8dc1e8dc,Startup,Email,DE
2127d52c-05dd-4a6a-a210-2f2d508ac51c,Startup,Email,FR
1f436705-c402-42dc-afb4-29a0bb379d77,SMB,Email,ZA
e1e3d48d-3f60-45ff-a4b3-49954b8aec3b,Startup,SSO,FR
38065111-1710-4ab9-8bb0-fec1761bcdeb,SMB,Google,US
ff23bbae-ac41-4b1a-b2a5-0570058cb76d,Startup,Microsoft,AU
38f21d81-247c-4dcc-947f-18a453a0b451,SMB,Email,BR
1edabc6e-4297-42f3-9ff9-d6ba0106a70c,SMB,Google,CA
18dd2780-bb75-491a-a775-a6cfaaf593bc,Startup,Google,JP
17996b9f-b275-499c-946d-e7b920f2b414,Startup,Email,AU
d104f794-cfcd-4f02-979e-324b5d1c8632,Startup,LinkedIn,FR
fad6a67e-bc10-4962-b38a-df64c2f12ca6,Startup,Microsoft,DE
2b2cca62-43d5-48c5-9474-8caaed874e0c,Enterprise,Microsoft,DE
dd0137a8-b8b2-4b07-8939-2b82ad835395,Startup,LinkedIn,AU
920d5fcc-a044-422d-98c8-e4b4a2297b5c,Midmarket,Email,DE
f7da8a68-014c-4908-9098-168b5e1baa90,Startup,Email,FR
c244819d-b92e-4425-8911-4a9ea68a52d1,SMB,SSO,AU
2d3b93d8-a2ec-4692-90c4-26fc1544eb07,Midmarket,Email,FR
3e3dec39-2929-4859-8690-45da3049bf9f,SMB,LinkedIn,JP
67801cdd-9deb-438f-a62d-c5cba57c3f57,SMB,LinkedIn,BR
5570fba8-3804-4167-b02e-9067ceb909e7,Startup,Google,ZA
78561378-12c8-4b0e-b2c1-7aeeebeef218,Startup,SSO,JP
d8c36743-6ed9-422d-b381-957f9702c108,Midmarket,Email,JP
838b5601-b74a-4365-8f35-6d57efd6c62f,Midmarket,Email,DE
fcabd653-af79-4420-85bf-bd65bc5b30a0,Enterprise,Email,US
f33fc9b6-48a9-4486-b21f-0e3d2d43f48b,Startup,Email,IN
1203553c-0c0f-4090-a38b-c8b472c2fc2e,SMB,Email,DE
3dbf4062-df45-4a58-8c7f-aad76d7cee51,Enterprise,Email,US
8600da00-4cfd-4be7-8162-f4299ffc6e44,Startup,LinkedIn,FR
3ecf6d95-331e-496b-bb88-1a47e9dd7f75,Startup,Microsoft,IN
