order_id,customer_id,product_id,purchase_ts,country_code,usd_price,order_status,payment_method,subscription_type
38031ea7-8587-4a1b-8884-3afedc31823f,3b513f30-df19-49e7-b3c1-77e0131623a0,1,2025-03-16,DE,341.32,Completed,PayPal,Annual
bfc1b577-e58f-4017-b79b-4aacc240ab97,43b67dae-0a1b-4589-8611-403f09b244d0,7,2023-10-28,JP,106.72,Completed,Credit Card,Monthly
c749e491-0c56-4d97-91af-c77d404b023f,de85402a-7efb-4d3f-bfa9-125c5fc6b0c8,3,2024-12-13,AU,1659.02,Completed,PayPal,Annual
497c472e-85a4-48a6-8036-ab66b7ccf0fe,98c9d85f-09b3-4151-b87a-17a765f3ad8c,6,2025-05-20,FR,107.75,Completed,Wire Transfer,Monthly
2ff22a73-1fc5-436b-88b4-d42b9c3096c3,d46e1e73-9c0e-416a-b444-62ff8ef31644,8,2023-11-12,GB,2787.51,Completed,Credit Card,Annual
f1b97fc7-15bb-4408-af75-f0755ce1b0f7,06e14c79-dab1-4c2d-8e06-c7765109b79f,5,2023-12-02,US,138.47,Completed,PayPal,Monthly
5197fd57-99a3-4978-88c9-d39e1ec0108e,f4381b73-82e4-4ba9-9872-ebee232ace90,2,2024-01-07,IN,366.25,Completed,Wire Transfer,Annual
21247c72-0f7f-4841-a198-77be2009d7ae,3844ef88-68c5-46b5-a3da-fdf20716bce4,2,2023-07-07,BR,58.97,Completed,PayPal,Monthly
bfdeb5f2-d141-42d2-a4d1-8cfabdd827f7,218e5973-c74f-4ecc-bc61-3840752f089f,5,2023-11-15,JP,206.97,Completed,Wire Transfer,Monthly
3894a2da-7d18-4b54-8509-13d8414be6fb,f0c17b78-7a12-4057-8d75-ed45a882e5de,5,2023-04-13,BR,212.58,Completed,Wire Transfer,Monthly
a6796dfc-b5ae-4014-9388-7c24af3a8647,a527d7ba-048c-4d7e-b734-e4e1920e2859,2,2024-11-04,US,50.63,Completed,PayPal,Monthly
175dde2f-dd3c-4dfb-9dfe-ab9cee76870c,df5c8ff5-a246-498c-a68c-3e8b7f74fde5,2,2025-08-29,FR,71.6,Completed,Credit Card,Monthly
70c359dc-4d9b-42e3-bac6-b49c5cfdc66d,eed582cb-2304-48ad-99a2-4a32402e0169,1,2024-04-25,JP,336.88,Completed,Credit Card,Annual
f1fac7b2-ba3f-4ff6-bd28-e8f269886f63,0c0067ce-30d7-462e-b681-f4bcf5e85577,3,2024-08-28,AU,290.09,Completed,Credit Card,Monthly
376ad872-dc58-4e87-998b-c49cf5cabdf2,6cc25805-d127-40bc-b4ff-c76cfbbd5eae,3,2023-07-09,DE,249.53,Completed,Credit Card,Monthly
fa485703-a184-45a4-8a8b-51d8c70c18ac,65c133c9-9690-4007-99b1-2ab45920b7d0,4,2025-01-16,ZA,102.36,Completed,PayPal,Monthly
d2e31722-88d8-43da-925b-b656059a0610,371cb8da-3411-46ff-ba37-c5e06d2302e5,1,2024-11-28,US,287.44,Completed,PayPal,Annual
f2c19472-093e-41f4-92cb-6d525a176077,328264f0-8f66-4645-9eb9-b4ebf99397ac,4,2023-03-02,BR,739.19,Completed,PayPal,Annual
0ef483b5-ba01-4ec9-9b79-4b16a97ae594,e2724f77-f236-4141-915f-adb64b1e7850,5,2023-12-19,ZA,1133.96,Completed,Wire Transfer,Annual
b5d92600-e6e1-4a4e-b104-9e1499436558,3ab814a4-310f-4bd2-8b9c-e5ca2724718b,4,2024-09-23,AU,110.54,Completed,ACH,Monthly
5f2fc969-74b5-4dcb-abf0-683d9faebd46,ff41bc14-a061-4f02-ab6a-0adb560eb160,8,2023-01-02,CA,3141.88,Completed,PayPal,Annual
de962772-6738-4979-a45e-4b65033bd8fc,329b4d00-690d-438e-aa9b-36ebf53d88f2,3,2024-08-13,BR,184.88,Completed,PayPal,Monthly
741f9061-c5c8-4451-a473-bffefabad293,0ddd60b6-9bd8-4696-a8d1-d939f00db446,1,2023-08-25,AU,43.46,Completed,Credit Card,Monthly
c8d986f7-2b72-446f-b345-7ea039cf0a36,2cc41cfe-e259-4228-bb78-5bc7b2717a92,7,2023-05-17,FR,1618.05,Completed,Credit Card,Annual
c0cfa3df-dab3-46e8-a48e-4188de190b29,9ceb43a3-13d5-4981-b2b9-f1ee1e6f5209,1,2024-10-29,BR,27.47,Completed,Credit Card,Monthly
3f7ac247-e1d9-4ea4-911c-4fee98c5116c,d06b5fc0-3834-447e-afde-8e92f9f0a6cb,2,2023-12-16,BR,46.28,Completed,PayPal,Monthly
55189f59-e171-4763-a24e-02a4641bbb78,8ba6d7e5-719f-4069-a5ca-5836419ad5a1,2,2025-06-08,JP,440.71,Completed,ACH,Annual
b8b02285-7bdc-4468-b018-ba3aa75733d5,3f85803f-a2ef-4a3f-b6e0-38aef8978716,5,2024-03-30,JP,188.36,Completed,PayPal,Monthly
463d8af6-4626-4559-9f7d-39263589bc48,1f228421-cab9-4948-913a-336d71092d3e,6,2023-07-12,US,139.49,Completed,ACH,Monthly
0cbed8c0-cf75-44a8-973a-0aa31cdc13ac,0d6204c1-6320-4bbf-8542-99ee761da820,5,2024-03-23,FR,124.3,Completed,ACH,Monthly
0420e143-de22-4638-a8f8-a4fd7106fbf9,389fa7ae-8c20-413e-8965-bfe85826e3a2,3,2023-03-04,GB,268.05,Completed,ACH,Monthly
793c904b-6c3f-4570-8578-eb6bb7ef8aca,7126dd8a-46d5-43ad-83b8-971c83452992,5,2023-07-28,IN,1379.7,Completed,PayPal,Annual
e0a74cfe-c0e7-45e9-aa60-7f19a9f7a8b3,167066dc-9ed0-44c9-8531-b03c7088b276,5,2023-07-01,DE,163.65,Completed,ACH,Monthly
a9b5d452-498f-4de3-b751-c882ee11f7cc,61bcf9f0-6255-47b4-afce-c0eb6b793c62,2,2024-08-23,IN,465.69,Completed,PayPal,Annual
c840b1d0-c827-491d-90c5-2fe0646ee615,ac4794e3-0952-41a1-b46c-f9cba426e06f,4,2024-12-05,US,943.25,Refunded,ACH,Annual
c1ccac5b-a22f-4e61-b235-2c77c40d2a19,cd21c3a0-8aa5-4f27-b892-c00a218ed76c,3,2024-05-06,CA,189.92,Completed,Credit Card,Monthly
1cbd74c2-9610-43b3-912c-691d31e0d367,6a2ff89b-2345-486c-b151-8289c49fa7e3,8,2024-01-29,JP,237.35,Completed,Credit Card,Monthly
a9731972-942b-4274-b017-e74ea4c3993e,71585f9d-32f5-436f-b8f3-4a4a84b7167f,6,2024-06-18,BR,96.86,Completed,Wire Transfer,Monthly
f07e79da-ffcf-4566-8c34-a8e3f5bfb419,813091bd-9ed3-4cef-b6b5-4666413f4d33,5,2025-02-03,US,161.31,Completed,Credit Card,Monthly
eb1c2e6a-cedf-4a9f-bad1-a72ae128bd16,ffd0046c-cf24-48e0-a9eb-2ca5fc9a9789,5,2023-09-16,JP,203.65,Completed,ACH,Monthly
de4a8c61-08f3-47cb-898f-5f9d61cadf0c,19bf35b6-955d-40d0-bce8-669f88adc130,1,2023-06-02,FR,362.61,Completed,ACH,Annual
d9832669-1e88-491c-89dc-b228c76d4355,f83110c8-5d9e-4051-8ea3-c0d94c61183c,6,2023-01-02,JP,112.53,Completed,Credit Card,Monthly
8b7da016-e3ad-4104-ae64-08bc6dfd40ac,1e1e3c5a-f2c0-4c8a-91ac-82fb9f1449a2,7,2023-09-15,JP,1411.44,Refunded,PayPal,Annual
8838e2f9-1783-46b5-af88-2a115bde8126,91ddbaa8-24f6-402a-b55a-1747f51ffb7a,7,2024-11-16,US,1523.41,Completed,Credit Card,Annual
3430d149-e866-4bc9-a82a-cbd0f39377a4,8cbbcb4a-3452-414c-8446-abf0ea8d6a58,8,2024-10-01,ZA,233.41,Completed,Wire Transfer,Monthly
b7d11b8e-70bc-45a6-9c21-11a4000bec3e,86586f0c-b25c-43b0-8096-ad86dfefa735,6,2024-01-01,GB,111.87,Completed,Wire Transfer,Monthly
10ff338c-4203-47f2-ab42-33fe1f9d329f,dc565c26-cf0a-4bee-890f-2d2751547674,4,2024-03-17,IN,116.15,Completed,Credit Card,Monthly
6891bcda-228f-4ae4-8144-da622d5fb9a7,e33e4d27-6b1e-49ac-970c-488b198667ce,3,2023-08-25,IN,216.42,Completed,PayPal,Monthly
9e33bd2f-1ff6-471e-a604-d559ad4e2bcc,28ad0343-bbbe-4e84-ac43-fb2df658ffea,7,2024-07-01,DE,193.13,Completed,Credit Card,Monthly
e6eed113-ec53-42a5-9ea3-784928d0c7e3,199cfedf-6336-40be-9505-6b1e74a2cfd9,8,2025-01-05,AU,222.86,Completed,PayPal,Monthly
a7e9ab78-53d2-477d-85ca-b7b88084588d,fd0d5dc3-673c-4d3c-a08f-980eabd4eab0,2,2023-02-07,BR,407.97,Completed,Credit Card,Annual
d3e03921-d024-4e97-a7b4-baabd6baae69,e572552c-98e2-4755-89f5-3f46d6770fe6,8,2025-07-03,BR,2002.97,Completed,PayPal,Annual
631fd710-36a4-4b3c-a644-405bd3c34286,12492296-62f4-4647-96d5-9f6f255aefc9,2,2023-04-06,JP,66.83,Completed,Credit Card,Monthly
ee107ab1-2dab-4dc6-b1ce-ac7dc8a87e6b,bfd49319-1bb8-4509-a147-1db18551e3af,5,2024-07-08,GB,136.62,Completed,ACH,Monthly
91c362fb-637c-4568-9081-9c6ebbd17a1d,ea75b1c3-69c4-489b-b397-a05a72595f72,7,2025-06-27,AU,133.07,Completed,PayPal,Monthly
7e443bd2-ef1b-4ccf-8e3c-0b1063034d3b,544bec0b-8f5f-4622-a926-a4f6ed5d74ba,5,2023-01-01,AU,1391.85,Completed,Wire Transfer,Annual
b65bbf52-f68c-41bb-a107-520ed7866c4f,88debf4b-5339-4b70-a4cf-272774af1ff8,3,2023-01-28,IN,262.13,Completed,Wire Transfer,Monthly
b628edf2-f821-408a-b648-e92f43d39b04,6bac7784-c2c3-4fb9-a97a-b3b42c905ef8,3,2025-04-22,JP,181.06,Completed,PayPal,Monthly
c29b5977-e534-4d84-8086-34c6270b4918,19bc5b25-5254-47e9-8c7c-82d908b1c0ce,4,2023-07-22,CA,599.54,Completed,Credit Card,Annual
0857d71a-9e72-4f9e-8dfd-5c7a6bbfab2d,e521d175-ebc7-4fe5-a2f0-21481884634e,8,2023-08-20,JP,307.03,Completed,Credit Card,Monthly
e51ab981-ae67-43eb-ac10-dea7c0072b92,61c64e07-9f80-452f-b86f-fcaeaa3643b1,4,2024-01-11,JP,831.98,Completed,ACH,Annual
660322e0-46e1-40c6-a4e6-f776abc6707b,3f0da5a5-0361-4e21-9883-6b6a13e0736a,2,2025-05-03,GB,595.93,Completed,ACH,Annual
61d943d5-2fa2-42ae-abe2-bfe5c085eff4,b5e54e8b-55f6-4a19-84d2-a0b354753451,3,2024-01-19,BR,164.09,Completed,ACH,Monthly
0e5345f1-5c49-40d4-926f-e2a2d0d9a544,d5b9f615-9ebb-4ac1-81be-e6e3d68883f1,2,2025-02-21,ZA,44.6,Completed,PayPal,Monthly
95860793-85e5-4f1e-a157-1d98f846fc75,88860574-0c4b-482c-9da0-be114024c811,2,2024-03-21,JP,47.06,Completed,Wire Transfer,Monthly
af3655e9-ab8f-423b-9db8-66f62eb237c7,e507e3ba-3113-4fc4-8725-d8f9056ade22,6,2025-06-26,ZA,110.6,Completed,ACH,Monthly
63419e00-b258-48c7-8421-5a224e5793dc,a7830f39-0874-4b40-b506-5dbd217af6e3,3,2024-09-17,JP,2343.88,Completed,Wire Transfer,Annual
4ed7ba29-a710-4e03-a31f-b5458eb56902,12b35870-1dc2-4d20-9be2-8de76b7f1611,5,2024-09-12,FR,141.54,Completed,PayPal,Monthly
48e12338-21c9-48aa-b58c-99fac484a418,7b1df280-a650-40fc-9ffe-19034e74e559,5,2024-01-20,US,1698.11,Completed,Credit Card,Annual
cb140e84-20f5-4e97-a6f7-0e2dccfdf761,6cc026dd-0403-4244-bece-8545b58d2153,2,2025-03-26,JP,63.02,Completed,PayPal,Monthly
3db0ee81-af2b-4145-8ba2-51b80e76127c,3efedee8-afbc-4c13-82d2-afe96dd7e3d1,2,2024-07-27,BR,55.64,Completed,Credit Card,Monthly
0eaac633-003a-4c23-a32b-eb9e706df422,01c03d62-2030-454e-b59e-9a70142b6d83,3,2024-07-05,US,281.2,Completed,PayPal,Monthly
34433869-3d57-4daa-b075-897f24dd8bb8,624e6c52-cd51-4bae-8ff5-1158c733535c,2,2023-09-05,GB,57.69,Completed,Wire Transfer,Monthly
a0d03ff9-17e9-4003-ae4e-5903010b21cc,f4381b73-82e4-4ba9-9872-ebee232ace90,2,2023-09-23,IN,48.16,Completed,PayPal,Monthly
cd139292-ec4f-4ac3-bac1-2af75db19914,9b32cb06-3c28-490f-80b7-730c3c92b701,7,2024-05-17,CA,179.98,Completed,PayPal,Monthly
3064e397-d54c-464a-aab6-de387e54c554,9f767df8-f886-483f-825c-0cea9f7bf9c9,2,2024-06-14,BR,376.3,Completed,Credit Card,Annual
ca7a36a5-b776-4de5-99d5-0c9893d84601,2cd453f8-13c3-4eb0-b2f4-e7e278a99090,2,2025-01-25,AU,554.82,Completed,PayPal,Annual
f5d5b788-c852-4d5d-8c96-a17378e0f522,c5393a7c-8279-475a-aa04-fa355fe49071,5,2025-05-17,CA,154.42,Completed,Credit Card,Monthly
758f9a8e-a093-483a-a00d-b86e05bbe5d5,d2a8a381-2d7f-4d8d-bf6f-aa588ce51630,1,2025-06-02,DE,39.63,Completed,Credit Card,Monthly
e44f47d3-0607-4fa6-ac93-8fcdd3fffefe,98f01082-eb6c-48fd-8aec-95fd12ca670f,3,2025-02-14,ZA,262.59,Completed,Credit Card,Monthly
e1dca61e-6652-4a76-931e-afce0f7d228d,f5748fd6-036d-4683-bceb-a836cb0eba57,4,2024-05-07,JP,115.91,Completed,ACH,Monthly
223088ca-934c-42b5-9f8c-49fcb9eb944c,f36b82dc-2e98-466e-bff3-d620efd390b1,6,2023-02-28,JP,133.77,Completed,PayPal,Monthly
576dde47-8b0b-4ec3-966f-20a1902fc149,da4d8d9c-1e22-4090-bf4a-da18265f0b3a,6,2024-01-24,AU,1069.15,Completed,Wire Transfer,Annual
fdec643a-4b51-4c88-9658-1a507bb3dcbd,067135ae-0f5d-4c8f-b73a-d6af1c1e5507,3,2023-03-29,ZA,235.23,Completed,ACH,Monthly
d261cb92-6721-403c-8889-522a16b5b2d3,6692269c-6639-46b9-953b-168fc8aa478f,8,2024-06-18,FR,357.86,Completed,PayPal,Monthly
44e45b0e-2bb0-41e6-aa48-4d746156c031,1203553c-0c0f-4090-a38b-c8b472c2fc2e,5,2024-05-28,DE,184.04,Completed,Wire Transfer,Monthly
980bf657-33de-45bf-a1fc-9e6ae4a7845a,eab29ad0-d336-4d4a-afea-624722c6c49a,8,2023-02-11,CA,2444.56,Completed,Credit Card,Annual
89f06133-9d64-49b1-bdbb-9c2ab281cb85,9b32cb06-3c28-490f-80b7-730c3c92b701,1,2023-01-03,CA,36.64,Completed,ACH,Monthly
da0a3a16-3424-4534-87e5-bd6c46de2013,63b947a3-b5d2-48d1-a987-b29735d3a1a4,6,2023-04-01,GB,886.12,Completed,PayPal,Annual
3fba7874-953d-45ce-b788-bc073e566bc0,8d0e0afb-82ec-4647-9186-e8ee1f06a4a4,7,2024-07-30,AU,971.56,Completed,PayPal,Annual
0613af5e-4cc7-4b9c-a8d1-4b7053ddb9fc,3ab814a4-310f-4bd2-8b9c-e5ca2724718b,4,2023-11-26,AU,83.64,Completed,Wire Transfer,Monthly
cff8c8a8-d812-4e1f-8532-aeba5512add1,d8d20562-209d-4568-b3e0-e036e4d74452,3,2025-03-14,US,239.55,Completed,Credit Card,Monthly
f5d1319a-5a4e-4d12-8b53-553a89b4da40,8a86e874-44da-4a59-b0b9-aa737862c042,8,2023-02-24,FR,270.09,Completed,ACH,Monthly
3351bb34-e7f3-4037-b574-329b4bbe2a73,308b946c-da6d-41bd-83bb-cabf37279a4e,8,2024-09-24,ZA,261.09,Completed,PayPal,Monthly
ec454124-6ec4-4134-ab01-7523f340b065,4bd28dbc-21c8-4c99-8cda-638a0ad7c6e3,2,2023-03-04,AU,48.39,Completed,Credit Card,Monthly
98b36734-ff3e-4acb-ba10-8963f37c95e4,1967202f-89bd-48f3-89fd-7c9a72e1ac24,5,2025-05-04,BR,174.33,Completed,Wire Transfer,Monthly
0506c7ac-96aa-4b71-b92d-d99376ca0a4a,e4edb257-e809-46c2-b598-eb08f60b4d5c,5,2025-09-12,AU,208.58,Completed,ACH,Monthly
852fe95c-f272-44b8-a7e5-f30cf87238c7,04b591db-ccf2-4593-947a-f8c8d6fa674e,4,2024-06-12,JP,73.92,Completed,Credit Card,Monthly
2a0dfd4b-0a38-4d08-9b9f-652dfb42b0ab,3467d21c-638a-46c1-b446-029fff4ca3f6,5,2023-09-06,IN,135.35,Completed,PayPal,Monthly
6f03f106-82a4-420f-86a0-73a77e7a485e,3cfaa99b-d28c-4c2c-85c9-e888acee086a,7,2024-09-25,ZA,164.41,Completed,Wire Transfer,Monthly
7b289ded-9996-4ad6-9fdf-d12a7ae70126,402a8154-bd74-4540-842c-6675afe2ceb4,5,2023-06-12,FR,1031.56,Completed,PayPal,Annual
dd455bcd-f777-424f-91d1-5997570df96e,c575fef3-9d20-4b42-b13a-dad60a3c6ce0,7,2023-08-08,JP,957.1,Completed,Credit Card,Annual
0e73d591-24d6-4906-9ce3-7ef1b874dce5,c8d82ff4-3bef-432f-8b33-40edef3103c1,1,2025-04-21,ZA,264.53,Completed,PayPal,Annual
69df0f48-8ffb-4474-bade-8bb357af3551,bb293739-33c0-4927-a464-305baf500377,6,2025-02-14,FR,99.34,Completed,PayPal,Monthly
2d9a6208-debb-4768-8506-2045d442c89d,474d2a6b-66a5-4244-98b3-63d633008f2a,4,2025-01-08,ZA,854.84,Completed,PayPal,Annual
81614986-f243-4066-b1cc-00176e9c44f5,a188bdfd-800d-46e4-8de7-26b1f0ce87ae,4,2025-09-09,DE,111.06,Completed,Credit Card,Monthly
33115aeb-d47d-4588-88f7-c080d7c3b239,98755bdb-cb92-40c5-bb0b-3ec2e1b558d7,7,2023-11-12,ZA,1192.81,Completed,Wire Transfer,Annual
27579de4-9b27-4e70-9323-fad78fb4ff53,95c96078-f4b4-4741-8607-0547e6abfbf9,1,2025-03-01,IN,27.79,Completed,Wire Transfer,Monthly
56fb5a6b-1608-4759-b36d-0ab5dd1b1fe8,ffd0046c-cf24-48e0-a9eb-2ca5fc9a9789,3,2025-04-30,JP,2516.29,Completed,PayPal,Annual
f396e838-b9f1-40b8-8d99-75589613f975,11924c49-f0ad-4242-a089-f68b09b27b3c,1,2024-11-20,GB,37.17,Completed,Wire Transfer,Monthly
3e5ad71d-d2c1-4d2b-a7df-ea9bdd0a2ecc,8d61f01b-6fc0-4f3e-84b6-2e606de9f915,1,2025-05-23,ZA,29.11,Completed,PayPal,Monthly
fb6ccea9-e75d-43c1-920e-f7ceb6ed296d,68f5c913-af29-40cf-b530-5a1389019619,6,2023-07-18,CA,1161.24,Completed,Wire Transfer,Annual
97327d3c-1185-4e66-9585-dd04aa598154,9547a818-6b9c-4b5d-92da-0f25acea29fd,2,2024-02-09,FR,64.19,Completed,Credit Card,Monthly
99c2ba7b-028c-4d75-a8cf-85c9788f7838,bfc71cad-7f6e-4eb5-bdf7-3a3fcc8b7c6f,2,2024-12-29,CA,508.09,Completed,Credit Card,Annual
02582e54-de2e-4a9e-a175-3c0f331c07ac,b33ac3f7-01b6-473a-8100-16f860e09936,1,2024-09-13,GB,43.0,Completed,Credit Card,Monthly
f00018ea-f3e1-45ac-b6e3-c26c53a589a5,f8ac9755-830f-4d10-80d0-39cd8f3926ac,4,2024-05-19,JP,639.1,Completed,Wire Transfer,Annual
a6b334a7-c7f7-48ef-9a72-50a473a715d3,e0a1a484-d7b4-4d17-ad73-f6ac9ba3b1e4,1,2025-06-22,ZA,31.45,Completed,Credit Card,Monthly
3a1d490e-0b2c-4ec1-b37a-90ad9d18c5fb,546a26d5-5792-47c8-af15-539215c30387,8,2025-02-15,FR,3118.01,Completed,Credit Card,Annual
64c7f193-3125-4fdf-9145-ca9387bd7adb,72057612-65eb-45d1-908b-b7158049b966,7,2025-03-08,GB,153.1,Completed,Credit Card,Monthly
e226d873-1a1c-4aef-ad48-5c3868cc73f5,e68a2ac4-2df5-4e7a-987b-2b4c5f325137,4,2025-04-20,AU,64.67,Completed,Credit Card,Monthly
97731505-a96f-4307-aa39-87a07f4746cb,aec42eb2-9ee5-4754-afef-2a6aa6451fc1,7,2023-04-25,ZA,152.84,Completed,PayPal,Monthly
2d212f1e-5ebb-4e7a-b735-e70920a74556,0a3e724e-e2ee-48e4-8f97-f0f2cb5b0daf,7,2023-12-08,IN,1239.69,Completed,Wire Transfer,Annual
644d558d-2477-472f-835c-ae2b1474adf9,308e7281-e3f9-4bb3-a407-14db210a15fe,5,2025-04-22,IN,221.31,Completed,ACH,Monthly
4a82046c-c317-4115-b26e-cb325eb5f2dd,0c19964b-ba3a-4b11-bf31-44b2d62e8f43,4,2024-02-06,JP,710.13,Completed,PayPal,Annual
1a463407-ff28-43ce-8ce9-37edcd97f147,b6f9794c-3cae-4551-8ec8-a6ce69f7d8e3,2,2023-11-15,IN,59.91,Completed,Wire Transfer,Monthly
d2a0e06d-6b73-4846-bdf3-168c2d83958d,dedaf6b4-bd91-4bd1-9385-96fd1e7f3bfe,5,2023-08-20,IN,1218.3,Completed,Wire Transfer,Annual
98541226-02bd-4f2e-8deb-b2545fc65219,063373c0-5775-493d-bbc3-6a5f178457db,3,2025-02-13,BR,298.07,Completed,PayPal,Monthly
cbef50ae-db50-4286-ad1e-5ef915a88336,c99f1196-a2b2-49e6-9e5f-5d4777ff0d56,3,2025-08-22,CA,189.23,Completed,Credit Card,Monthly
029168cf-552e-4758-aaba-4d3200526ff1,847fea35-0d47-40e6-826d-8106b64babab,8,2023-10-09,ZA,2189.8,Completed,Credit Card,Annual
7a71a66e-702d-4cc7-8440-fe27430583df,50f72d20-4201-47a0-9370-21455846e9c4,5,2025-08-14,GB,1045.54,Completed,PayPal,Annual
cf44e21e-b3bf-4bf7-aba2-f49a5be8efe9,47e6d524-bea5-4926-ae77-2642583de89d,7,2025-08-21,DE,1450.67,Completed,Credit Card,Annual
02ae48dc-3ae1-49f8-a72d-13ae90ee2bd9,4b43dd8b-13fe-4589-9302-148316a5432e,4,2024-05-19,IN,976.98,Completed,ACH,Annual
6f599522-6712-4cc4-bf92-dc5f901eef38,92c2afcb-2eba-4dd6-9b5e-976e4997ea6a,2,2023-04-30,FR,550.8,Completed,Credit Card,Annual
84e39eee-63db-4628-beb6-7630f1c38369,96d26168-2828-44e7-be6d-bf3467a7a0e5,4,2025-06-14,AU,117.96,Completed,Wire Transfer,Monthly
84f61c35-b2d8-4b64-a723-5572e98fe5ba,92f132a3-e089-46c0-8d51-a091a9c12402,7,2025-06-24,FR,158.05,Completed,ACH,Monthly
fbaee524-747f-40ec-a277-9d17e3f41c4e,3f0da5a5-0361-4e21-9883-6b6a13e0736a,8,2023-03-16,GB,255.04,Completed,Credit Card,Monthly
e40f9e20-3ffd-4c28-98fd-d9fb1136fa9e,f33fc9b6-48a9-4486-b21f-0e3d2d43f48b,4,2023-09-18,IN,959.07,Completed,Credit Card,Annual
291d4325-feb4-4110-af7b-c51cfbe2ae2e,6f1087c5-a300-42fc-a473-8b80710f051e,3,2024-03-22,GB,2030.53,Completed,ACH,Annual
4ef3e61b-2de3-49ff-97fd-19e0f29fcc24,b6b44720-cf12-4ea7-abef-06b91ba21a45,3,2024-09-28,BR,1602.87,Completed,Wire Transfer,Annual
3a12b1b3-1922-407f-9797-10a7ed997d14,4eebbbba-6687-4bb3-9c59-8ac94268822c,2,2023-09-05,ZA,49.63,Refunded,ACH,Monthly
a02c2e9e-c555-4da4-af86-6fd7d58b9734,482f9600-cf13-42de-9f8d-eeac24def570,6,2023-11-02,BR,95.65,Completed,ACH,Monthly
91ba1c6e-c132-4cd0-8bac-065965f5855e,2bc22212-7f66-4953-8154-ff5f14301260,4,2023-08-28,GB,98.88,Completed,Credit Card,Monthly
4a0522b9-5d71-4333-8d3a-04fb2fa6aefd,d610bed4-dc44-4401-bf68-7e63d761c13b,6,2024-04-07,ZA,127.09,Completed,Credit Card,Monthly
bd90b851-7143-4ca8-aea8-c697e78497b1,0932d0ab-d638-4411-8739-984ec06c55ed,6,2024-08-01,AU,119.45,Completed,Wire Transfer,Monthly
2a9a3162-52a7-4ee7-8dd6-29459ca20a26,51823a21-649b-4ade-b4c5-04cb1c0db14b,3,2025-08-15,ZA,1371.88,Completed,Wire Transfer,Annual
28c83302-49e2-47b8-bbe3-d31f7ed96c23,07434d77-cac7-46e5-8086-b85b9a79d79f,3,2024-02-17,DE,2248.6,Completed,ACH,Annual
eb103388-bbb7-4c01-bf0f-2e103d7da6cc,a1aa6e0c-d104-42a8-9dd7-665265e8695d,5,2025-04-30,DE,1503.19,Completed,Credit Card,Annual
d9db99d1-8732-4b7a-8c91-6f8e7cb18c3b,93e31b1d-9ab7-4130-b68f-69a5e031d294,5,2023-05-29,FR,1487.74,Completed,ACH,Annual
43de9969-5aa2-45ce-8d0c-acc1dac218a7,05f535ef-53c9-4c61-aac9-834b19a0270e,4,2023-05-31,AU,81.47,Completed,Wire Transfer,Monthly
e7bf7a8e-79d1-4a7f-ac00-2e24692dead1,100b01b2-65c3-44c7-aedc-8f7170ace816,5,2024-08-06,FR,183.74,Completed,PayPal,Monthly
b2228cff-463e-4cc3-afc0-825e1b4c3737,29d77038-45c8-4c42-bab2-36039eb21c57,2,2023-07-09,AU,67.98,Completed,Wire Transfer,Monthly
79c66e06-98f1-4623-a75f-583f322784ff,d9879cd0-f44d-44c0-a6c5-96b61ef867ac,7,2024-02-18,ZA,154.12,Completed,ACH,Monthly
e3dde8a6-17a7-44c8-b602-8eaa683239af,7c3e888d-0e4a-4cf5-ac99-447379bf9a3f,1,2024-07-25,US,278.81,Completed,Credit Card,Annual
a8d14c05-27bc-4ea6-9589-eb7fa2ed6e1a,32bfc7fd-58c5-4db8-b652-c72edc6b84a3,7,2025-09-22,JP,1561.55,Completed,PayPal,Annual
011ff0eb-d9f4-46a8-84f0-2e11a9d07a24,da1a4819-56fc-48eb-9e6f-2dd5b91130c7,5,2024-07-29,DE,217.56,Completed,PayPal,Monthly
048135f0-48c7-4f61-8bb7-6bfe4de185e6,aa2e67fa-43c9-4f1e-a64c-638a4eb79de1,6,2024-10-27,FR,96.11,Completed,Credit Card,Monthly
d623d31d-67e3-42ad-8b2e-ec19cb12b42d,ad9d1ec5-18d3-4b12-9bfe-d306b945e6ec,1,2025-07-07,ZA,256.68,Completed,Credit Card,Annual
64b155d7-678b-4646-ab51-fa9455ca188a,56d10d13-0e17-40b4-949a-69764045a438,7,2023-12-16,DE,105.9,Completed,ACH,Monthly
bc26077e-9289-425f-9501-605a02fbf156,2674a31e-9bd1-4d96-908d-78d5ffa0d2e2,6,2024-07-11,BR,1071.72,Completed,Wire Transfer,Annual
aef60220-c7c9-4107-b7e8-a5a71d0a6bfe,bb1bfcd3-b075-4f8d-9385-65ed5c2045e2,7,2024-08-09,FR,1167.56,Completed,Credit Card,Annual
25eca398-2d50-4a25-9475-fc5a03f5f77a,81ec6ca6-5e87-4b44-8e35-4be95a67b7c1,1,2024-07-29,CA,280.36,Completed,Credit Card,Annual
282ec60f-7076-4ce7-ac9f-e2d2f3217551,e250511c-1cd9-490c-bb7a-085559d09d36,3,2025-02-23,US,1578.51,Completed,Wire Transfer,Annual
e1c4396e-ebc3-4e7e-a5ab-fb5d42a9bd18,4c7f4f42-4e83-4258-a6ef-264ff2bc640f,5,2025-05-13,ZA,1183.45,Completed,ACH,Annual
